Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Relic,-2.7764131749153704,0.41414141414141414,0.666666666667,Meditation,1.6335049590201611,0.5632183908045977,0.666666666667
Meditation,1.6335049590201611,0.5632183908045977,,Curse,1.12125835253978,0.7058823529411765,
